text_content,label
I've attached the final report for the project. Please review it by end of day. (337),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (719),0
I've attached the final report for the project. Please review it by end of day. (295),0
I've attached the final report for the project. Please review it by end of day. (1016),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/69720 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/39371",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (455),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/52752 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (815)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (269)",0
I've attached the final report for the project. Please review it by end of day. (995),0
I've attached the final report for the project. Please review it by end of day. (201),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (161),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/54857 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (729),0
I've attached the final report for the project. Please review it by end of day. (401),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (702)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/10207",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/65176",1
I've attached the final report for the project. Please review it by end of day. (565),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/16570",1
I've attached the final report for the project. Please review it by end of day. (1021),0
I've attached the final report for the project. Please review it by end of day. (1025),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/25398 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/88815",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/44016 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (205),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (34),0
I've attached the final report for the project. Please review it by end of day. (775),0
I've attached the final report for the project. Please review it by end of day. (508),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/60115 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/67993",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/21240",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/77649 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (91)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/74881 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (897),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (564),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/11560",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (776),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (241)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (13),0
I've attached the final report for the project. Please review it by end of day. (315),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (600)",0
I've attached the final report for the project. Please review it by end of day. (387),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/64302",1
I've attached the final report for the project. Please review it by end of day. (166),0
I've attached the final report for the project. Please review it by end of day. (840),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (20)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (646)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/14895",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/43719",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/84270 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (831),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/83781 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/97527",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (562)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/96661 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (686),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (957)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (189),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (975)",0
I've attached the final report for the project. Please review it by end of day. (699),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/35592",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/31253",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (510),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1082)",0
I've attached the final report for the project. Please review it by end of day. (474),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/86295 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (856),0
I've attached the final report for the project. Please review it by end of day. (747),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (252),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (21)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/15655 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (459)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/58285 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (276),0
I've attached the final report for the project. Please review it by end of day. (955),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/55186",1
I've attached the final report for the project. Please review it by end of day. (385),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (805),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/11177 to avoid suspension. Reply STOP to opt out.,1
